title	id	score
'ttt rīga' basketbolistes klakocka un pilābere par to, kā ir būt sievietēm sportā	51696947	0.21640127388535033
lembergs aptur savu darbību ventspils brīvostas pārvaldes valdē	51709043	0.2163776493256262
rehabilitologi: izmaiņas tarifos varētu samazināt atalgojumus pat par 15%	51708605	0.21637426900584794
piektdien saeimas namā augsta līmeņa konference par ukrainas reformu procesu	51698355	0.2163716814159292
saņemot trampa 'zaļo gaismu', asv atsāks saunas ar talibiem	51694707	0.21636690647482015
foto: kādi ziemassvētku labumi atrodami lustīgajā tirdziņā viļņā	51700021	0.21635135135135136
nākamgad profesionālajā dienestā plāno pieņemt ap 700 karavīru	51699247	0.2163380281690141
sabilē notiks lustīgie karstvīna svētki	51697287	0.21630434782608696
prāgas rajons apstiprina plānu celt pieminekli vlasoviešiem	51716731	0.21629570747217805
erdogans: turcija ir gatava sūtīt karaspēku uz lībiju	51711717	0.2162748643761302
ziemeļkorejas nesen veiktajā izmēģinājumā testēts raķešu dzinējs, paziņo dienvidkoreja	51711047	0.2162705667276051
#20: kāda jēga ziedot naudu?	51704263	0.21625560538116592
vietnē 'youtube' var noskatīties dokumentālu filmu par rīgas apgabaltiesu	51699259	0.21624649859943978
atgriešanos baltā zirgā vai varas grožus citiem – ko nestu rīgas domes atlaišana	51716781	0.21624405705229793
olaines novadā divas automašīnas pārbrauc pāri gājējam	51709003	0.21621621621621623
12. epizode. garo distanču skrējējs un sporta kluba dibinātājs jānis višķers	51716343	0.21621405750798722
stilīgais nova 5t – kārotākā dāvana ziemassvētkos	51699327	0.21620111731843575
uz krievijas vienīgā aviācijas bāzes kuģa izcēlies ugunsgrēks	51716961	0.21619273301737757
grēta tūnberga kļūst par 'time' gada cilvēku	51716475	0.21618819776714512
lbs: lemberga vieta basketbola savienības padomē tās darbību neietekmēs	51719165	0.21617429837518465
'lai spriestu, jāzina'. 23. epizode – esi gudrāks par politiķi, latvijas populārākais startaps u.c	51700143	0.21617250673854446
inese lieliskā. recenzija par izrādēm 'ķiršu dārzs' un 'šekspīrs' liepājas teātrī	51699009	0.2161473087818697
decembrī nebūs liela sala – sniegs mīsies ar lietu	51698707	0.21613832853025935
uztaisi pats! skariņu eglīte, ko izveidot kopā ar bērniem	51699365	0.21611111111111111
foto: aišpurs, jansone un 'tautumeitas' tiekas ziemassvētku koncerta mēģinājumā	51719797	0.21611030478955007
transporta paralīze parīzē turpināsies vismaz līdz ceturtdienai	51708945	0.21608527131782945
trīs personas aiztur aizdomās par es fonda naudas izkrāpšanu	51717161	0.21606299212598426
ziņojums: fib pamatoti sāka izmeklēšanu par trampu	51708535	0.216015625
'facebook' sūdz tiesā krāpniecisku viltojumu un tablešu reklāmu izplatītājus	51699249	0.21601123595505617
rīgā siltumtīklos noplūdes vietu meklēšanai ievadīs fluorescīnu	51716575	0.2160031847133758
pret stresu un izdegšanu ar fizikālo terapiju!	51698895	0.21595441595441595
otrdien laiku pa laikam līs	51708643	0.21595330739299612
vēstule ziemassvētku vecītim: kurp bērniem tā jāsūta	51716761	0.21595238095238095
latvijā notiek mērķēts kiberuzbrukums valsts iestāžu darbiniekiem	51719761	0.21593886462882095
serbijas žurnālisti protestē pret mediju brīvības pasliktināšanos	51719443	0.2159324522760646
tramps: tūnbergas izraudzīšanās par 'time' gada cilvēku ir smieklīga	51719105	0.21590236686390532
bērnu paliatīvās aprūpes biedrība aicina uz ziemassvētku labdarības koncertu rīgas domā	51716783	0.21590189873417723
izraēla vērš gaisa triecienus pret 'hamas' mērķiem gazas joslā	51704271	0.21588366890380314
konservatīvie svin uzvaru, ļaujot īstenot džonsona 'brexit' plānu	51719231	0.21585545722713864
asv kongress atzīst armēņu genocīdu	51719091	0.21585185185185185
uzkodu maizītes svētkiem: 12 radošas idejas, kas būs pa spēkam ikvienam	51716963	0.21585173501577287
igaunijā pauž neizpratni par valsts nodevēja simma pirmstermiņa atbrīvošanu	51698299	0.2158284023668639
zm un 'latvijas valsts meži' bezatbildīgi apsaimnieko valsts derīgos izrakteņus, secina vk	51719403	0.21580882352941178
tirdziņi, koncerti un naksnīgas pastaigas: aizraujoši pirmssvētku pasākumi gan lieliem, gan maziem	51719845	0.21579710144927536
foto: latvijas pilsētu krāšņās ziemassvētku egles un to izmaksas	51719851	0.21577424023154848
globālā sasilšana ir lielākais drauds kopš otrā pasaules kara, norāda ano komisāre	51708993	0.2157640232108317
roberts zīle: aukstā somijas un es padomes dvesma eiropas naudas cerībām	51698849	0.2157593123209169
asv parlamentā negaidīti atliek trampa impīčmenta apsūdzību apstiprināšanu	51719321	0.21575846833578793
pāvilostas novada deputāte mežavilka noliek mandātu un aiziet armijā	51718865	0.21574626865671642
viļņas lidostā uzstādīta eglīte no konfiscētiem ceļotāju priekšmetiem	51717385	0.21572769953051643
no bērnības sapņa līdz darbam aptiekā	51717181	0.21572327044025158
kāda bija hamburgera cena? 25 gados no 'belašu protesta' līdz 13 restorāniem	51718897	0.21572280178837555
lēmuma pieņemšana par ziepniekkalna 150 koku likteni pagarināta līdz maijam	51717307	0.21569858712715856
asv sankcijas ietekmi neatstās, uzskata lembergs	51708479	0.21568627450980393
varam aptur jelgavas novada teritorijas plānojumu	51717429	0.21567862714508582
ķīmijterapeiti aicina vēža pacientus uz sarunu par ķīmijterapiju un tās sniegtajām iespējām	51698725	0.2156609195402299
latvijā pirmais digitālās autobraukšanas čempionāts	51708515	0.21565557729941293
kariņš izveido darba grupu ventspils brīvostas nepārtrauktas darbības nodrošināšanai	51717515	0.21565420560747664
rīgas domnieki nav spējuši 'savākties' un izskatīt lielāko daļu budžeta pieprasījumu	51718989	0.21565281899109792
paga ko? #37: matīss budovskis	51697411	0.2156346749226006
ukrainā žurnālista šeremeta slepkavības lietā aizturēti pieci cilvēki	51718833	0.2156203288490284
lb visio #88: ronalds no lielbritānijas	51719587	0.2156158357771261
gada notikums pasaulē	51719853	0.21560693641618497
bijusī saeimas deputāte pārsteidz ar satriecošām pārvērtībām	51694767	0.21559139784946235
videonovērošanas kameru ieraksti neliecinot, ka iecavā būtu notikusi vardarbība pret pirmklasnieku	51719707	0.21554744525547445
vācijas regulators trīs tērauda ražotājiem noteicis 646 miljonu eiro sodu	51717425	0.215546875
lēnā itāļu garā sardīnijā jeb nesteidzīga atpūta vidusjūras salā	51660075	0.2154761904761905
ventspils augstskola un 'olimpiskais centrs 'ventspils'' izstāsies no vaa	51718979	0.21545319465081725
koalīcijas partijas apspriež tua sistēmas ierobežošanu	51708403	0.2154527559055118
gada notikums latvijā	51719725	0.21545189504373177
gada notikums ekonomikā	51719855	0.21544011544011543
lielo pilsētu asociācijai bažas, ka valdības partijas gatavo sev pozīcijas rīgas domē	51698283	0.21543026706231455
piektdien līs un snigs slapjš sniegs	51718933	0.21540178571428573
ep2: dodies dabā – stāsta kristīne garklāva un nils sakss konstantinovs	51704273	0.21540178571428573
asv iekļauj lembergu 'melnajā' – 'magņitska sarakstā’	51708235	0.21537698412698414
špikeris aizņemtiem vecākiem: viegli un īsi pantiņi skaitīšanai pie eglītes	51719611	0.21537335285505124
ep3: vide latvijā – mīti un patiesības	51704297	0.2153674832962138
austrumu slimnīcā pacientam izoperē netipiski lielus akmeņus	51717339	0.2153605015673981
mandarīni, karstvīns un kanēlis: populārākās svētku garšas, kas var arī kaitēt	51717539	0.21531881804043546
pelosi uzdod gatavot trampa impīčmenta likumprojektu	51698209	0.21517857142857144
pilnīgs un aptverošs pamiers austrumukrainā: par ko vienojās normandijas samitā	51708245	0.21514851485148515
stājies spēkā latvijas nepilsoni skripņiku notiesājošais spriedums par karošanu austrumukrainā	51718287	0.21514459665144597
gada notikums sportā	51719857	0.21512968299711815
foto: franciju paralizē streiki pret pensiju sistēmas reformu	51697609	0.21512345679012346
gada notikums auto pasaulē	51719859	0.21510791366906476
ām brīdina par riskiem darījumos ar 'magņitska sarakstā' iekļautajiem	51708313	0.2150887573964497
rīgas pagaidu administrācijas šefa postenim virzīs varam valsts sekretāru balševicu	51718789	0.21506746626686657
ventspils mēra sieva amatpersonām sūdzas, ka nevar samaksāt rēķinus un iegādāties pārtiku	51718165	0.2150611620795107
asprātīgs video: kas pirms ziemassvētkiem notiek vecāku 'whatsapp' čatiņā	51719613	0.21505847953216375
pēc misēkļa atzīšanas saeima konceptuāli atbalsta domes termiņa pagarināšanu	51718811	0.21504491017964072
ziemeļkoreja trampam pārmet blefošanu un liekulību	51708429	0.2150294695481336
tu vari paspēt notievēt līdz svētkiem! garantē skaistule paula freimane	51717665	0.21498447204968943
gada notikums tehnoloģiju pasaulē	51719867	0.2149425287356322
ministrijā nonāk vēl viena sūdzība par nāves gadījumu 'laucienes' pansionātā	51694575	0.2149090909090909
kas zināms par lukašenko 'troņmantnieku' nikolaju	51707935	0.2149
ep4: lietots ir labs	51704315	0.21488888888888888
protesti indijā: uz valsts ziemeļaustrumiem nosūtīti bruņotie spēki	51718283	0.2148628048780488
atkārtoti nelemj par rosļikova atsaukšanu no komitejas vadības	51718005	0.21484615384615385
nevis desmit, bet vienu un īpašu. kā runāt ar bērnu par dāvanām un samērīgumu vēlmēs	51718429	0.2148176291793313
kritiski vērtē tm priekšlikumus ģenerālprokurora amata kandidāta izvēles maiņai	51708201	0.21481113320079523
laikraksts: vainstīns panācis mierizlīgumu par 25 miljoniem dolāru	51718467	0.21479514415781487
uldis ozolants: atklāta vēstule atklātam feministam – pēterim kļavam	51718121	0.21477794793261867
gada notikums kultūrā	51719905	0.21477761836441894
saslimstība ar gripu turpina pieaugt, bet joprojām saglabājas zema	51698203	0.21477611940298508
domnieki atbalsta ieceri aizliegt daugavpilī spēļu zāļu darbību, tās atļaujot tikai viesnīcās	51717975	0.21473765432098765
inf līguma beigas: asv atkal izmēģina vidējā darbības rādiusa raķeti	51719913	0.21473533619456367
iespaidīgi foto: kā svētku laikā saposusies kuldīga	51718211	0.21473282442748093
jrt rekonstrukcijas sāga – būvnieks piekrīt atstāt būvlaukumu un izbeigt tiesāšanos	51708265	0.21472332015810278
vid aizdomās par naudas atmazgāšanu šogad arestējis 13,1 miljonu eiro	51718759	0.2147147147147147
lembergs saglabās basketbola kluba 'ventspils' prezidenta amatu	51717787	0.21468315301391036
dāvanu špikeris: 23 noderīgas dāvanas dārzkopjiem un telpaugu mīļiem	51717739	0.21465116279069768
knab lūdz apsūdzēt eigimu par 10 000 eiro kukuļa pieprasīšanu no uzņēmēja sprūgas	51718061	0.2146472392638037
gada notikums kriminālajā pasaulē	51719933	0.21464285714285714
robežsargi aiztur divus vīriešus par tabakas izstrādājumu nelikumīgu pārvadāšanu	51707785	0.21462925851703407
ar bezmaksas elektronisko vīzu uz sanktpēterburgu: budžeta ceļojuma stāsts	51717765	0.21462848297213621
gada notikums šovbiznesā	51719911	0.2146131805157593
pieci vērtīgi padomi, kā izvairīties no saslimšanas darbavietā	51697961	0.21460843373493976
globālā operācijā pret naudas atmazgāšanu aizturēti vairāk nekā 200 cilvēku	51694543	0.2145985401459854
staļina laiku atskaņas. cik ārstu sodīti un kad jāatbrīvo no kriminālatbildības	51707741	0.2145582329317269
turcija uz franciju deportējusi vēl 11 iespējamos 'daesh' karotājus	51708185	0.2145418326693227
aizliegums par vardarbību sodītiem cilvēkiem adoptēt laulātā bērnus neatbilst satversmei	51697775	0.21452599388379204
saeima konceptuāli atbalsta administratīvās atbildības likuma spēkā stāšanos 1. jūlijā	51698161	0.21452095808383234
noskaidroti labākie ziemassvētku tirdziņi eiropā	51718035	0.21451612903225806
bruņojuma pārdošana pasaulē pērn pieaugusi par gandrīz 5%	51707979	0.21447105788423154
16. epizode. kā nejusties slikti par to, ka negribi svinēt ziemassvētkus	51718531	0.21446969696969698
pēteris apinis: par cop 25	51694319	0.21446886446886446
sarunas par mīlestību #20 – rūta šmite	51697615	0.21446153846153845
ušakovs paudis gatavību startēt rīgas domes ārkārtas vēlēšanās, apstiprina urbanovičs	51697805	0.21443768996960486
izbeidz kriminālprocesu par valsts galvojumu 'liepājas metalurgam'	51718735	0.2144360902255639
izsludina atkārtotu konkursu sadzīves atkritumu apsaimniekošanai rīgā	51697963	0.21441441441441442
ep5: zaļie meli	51704333	0.21441241685144125
rīgā 40. autobusu aizstās ar jaunu trolejbusa maršrutu	51718003	0.21440677966101696
māris zanders: satikās tramps, pēteris i un lembergs...	51718587	0.21435045317220544
ceturtdienas rītā liesmas posta vienstāva koka māju rīgā	51694313	0.21433823529411763
labākais no 'delfi plus'	51719937	0.21433666191155493
ceļā uz klimatneitrālu eiropu aizvien neskaidrības par naudu, atzīst kariņš	51718563	0.21429652042360062
daiga bereza: pvn nauda uz laiku nonāk komersanta rīcībā, bet tā viņam nepieder	51718611	0.21425339366515836
knab garkalnes mēram liek valstij atlīdzināt nelikumīgi saņemtos 12 673 eiro	51697931	0.21419939577039274
skolēni netiek apmaiņas braucienā uz turciju; direktore piemirsusi atgādināt par pilnvarām	51707685	0.2141851106639839
jaunais administratīvās atbildības likums stāsies spēkā vēlāk – 1. jūlijā	51718697	0.2141566265060241
latvijas vienradžu top5 – startapi, kurus biznesa vidē uzskata par nākotnes spīdekļiem	51697673	0.21411042944785277
'latvijas valsts meži' noraida valsts kontroles pārmetumus par kūdras atradņu zemes nomas maksām	51720001	0.2141025641025641
ievērību izpelnās sirsnīga un ģimeniska sadzīves preču veikala ziemassvētku reklāma	51697795	0.21402439024390243
andis sīlis: kāpēc rīgas attīstība atpaliek no viļņas un tallinas	51694289	0.2140221402214022
arnis vērzemnieks: apsardzes pakalpojumu publiskie iepirkumi vēl joprojām ir liels izaicinājums	51720007	0.2140113798008535
sidneju ugunsgrēku dēļ pārņēmusi novērojumu vēsturē ilgākā gaisa piesārņojuma krīze	51697857	0.21393939393939393
ep6: ēd un palīdzi	51704351	0.21393805309734512
dziesma par ūdeni un ledu. recenzija par animācijas filmu 'ledus sirds ii'	51720029	0.21392045454545455
saeima konceptuāli atbalsta ekonomisko lietu tiesas izveidi	51694249	0.21388888888888888
par izvairīšanos no nodokļu nomaksas 230 000 eiro apmērā tiesās divas personas	51720561	0.2138849929873773
krievija piešķīrusi pilsonību 125 000 austrumukrainas iedzīvotāju	51707683	0.21381048387096774
tukuma novadā ar atklātu liesmu degusi dzīvojamā māja	51704849	0.21374458874458874
infografika: kas ir eiropas lielākie bruņojuma ražotāji	51720679	0.2137062937062937
aleksejs dimitrovs, 'rīgas laiks': zaļie par/pret patriotismu	51705227	0.21370449678800857
āris jansons: speķis putinam	51704879	0.2136853448275862
trīs vīriešus aiztur par lielu dzīvnieku iemidzināšanai paredzētu narkotisko vielu tirdzniecību	51720267	0.21368124118476728
skaistule paula freimane un trīs delfi.lv lasītājas izaicina: notievē līdz svētkiem!	51720661	0.21365546218487394
s1e14: cilvēkiem ir tiesības neticēt	51720099	0.21361702127659574
rd jāprecizē atkritumu apsaimniekošanas iepirkums, uzskata varam	51720735	0.21359832635983264
'progresīvie' gatavi rd ārkārtas vēlēšanās startēt kopā ar citām partijām	51704737	0.21358695652173912
aizdomās par garīdznieka un taksista nežēlīgu aplaupīšanu latgalē aiztur divus recidīvistus	51707471	0.21353535353535352
pārpratums vai ielaista kaite? teātra profesionāļi komentē danas bjorkas kritiku par 'spēlmaņu nakti'	51693989	0.21353383458646616
'bundesbank' būtiski samazinājusi vācijas ekonomikas nākamā gada izaugsmes prognozi	51720405	0.21352112676056337
'kpv lv' norobežojas no saistības ar 'memory water'	51705163	0.21351931330472104
'mego' un 'vesko' jau devīto reizi dod iespēju laimēt automašīnu, un jau trešo reizi tā aizbrauc uz daugavpili	51720469	0.21348314606741572
ep7: atkritumu sabiedrība	51704369	0.21346578366445917
pirmdienas rītā ugunsgrēks izcēlies saimniecības ēkā babītes novadā	51704827	0.21344902386117137
aizdomās par dienesta viltojumu rīgā aiztur divus policistus	51707029	0.2134419551934827
ludmila fadejeva: ienākumu nevienlīdzība un nabadzība: kur esam un kā uzlabot situāciju	51704933	0.21344086021505376
uztaisi pats! ziemassvētku vecītis skurstenī – dekors bērna veiklajiem pirkstiem	51720681	0.21340782122905028
vulkāna izvirdumā jaunzēlandes vaita salā vismaz viens bojāgājušais	51704721	0.2133986928104575
es, izņemot poliju, vienojas par klimata neitralitātes sasniegšanu līdz 2050. gadam	51720739	0.21337047353760447
ep10: nākotne	51720137	0.213314447592068
jauna eglīšu rotāšanas tendence – milzu saulespuķes	51720427	0.21329113924050633
tuvākās dienas būs vēsākas un sausākas	51704859	0.2132829373650108
csdd uzsāks starptautiskā parauga vadītāja apliecību izsniegšanu	51720189	0.2132768361581921
noklausies! mūziķu apvienība 'tev tuvumā' publicē dziesmu 'ziemassvētku kartiņas'	51705337	0.21324786324786324
turcija tuvu otrās 's-400' pretgaisa aizsardzības sistēmas iegādei	51720995	0.21321279554937414
apbalvoti šogad labākie skolēnu mācību uzņēmumi	51707151	0.21321138211382115
saeimas vairākums varētu virzīties uz rīgas domes atlaišanu	51694171	0.21319702602230484
indijā ierosina likumprojektu par pilsonības piešķiršanu nemusulmaņiem	51707427	0.2131578947368421
protu iejusties pacienta lomā	51720143	0.21315417256011315
par krāpšanu lūdz apsūdzēt četrus 'skonto' stadiona pārdošanas darījumā iesaistītus cilvēkus	51704651	0.2131004366812227
austrijas brīvības partija izslēdz bijušo līderi štrahi	51724061	0.21306970509383377
globālā operācijā pret naudas atmazgāšanu aizturēti vairāk nekā 200 cilvēku	51693909	0.21306818181818182
protestētāji kijevā pieprasa zelenskim samitā ar krieviju aizstāvēt savas valsts intereses	51705549	0.21305732484076434
slepkavība birojā mūkusalas ielā: šāvējam nosacīts sods, nogalinātā māte iebilst	51706495	0.21304347826086956
ep8: vai tas vispār ir iespējams?	51704387	0.2129955947136564
jauni pierādījumi par krievijas saistību ar bijušā čečenu kaujinieka slepkavību	51689803	0.21298076923076922
valdība atbalsta izglītības un zinātnes ministrijas mierizlīguma piedāvājumu strīdā ar lu	51690229	0.21297169811320754
tiesnese: lemberga iekļaušana asv sankciju sarakstā tiesas procesu ietekmēt nevar	51721019	0.21296809986130374
krievija saņem bargu sodu par masveida dopinga pārkāpumiem (plkst. 14:00)	51706459	0.2129668049792531
kārtības policijas priekšnieka pienākumus uz laiku uzticēs krapsim	51706807	0.2129591836734694
nacionālā apvienība kongresā pārvēlēs vadību	51724053	0.21295302013422818
čečenu bijušā kaujinieka slepkavības dēļ vācija izraida divus krievijas diplomātus	51693795	0.21292775665399238
daudz gaļas, daudz alus: kā ziemassvētku mielasts mūsdienās atšķiras no sendienām	51721015	0.21291666666666667
ko dāvināt mīļotajai sievietei ziemassvētkos: padomi vīriešiem	51705429	0.2128997867803838
vides dienests autoservisos visā latvijā konstatējis būtiskus pārkāpumus	51723797	0.2128879892037787
asv konfiscējušas kuģi ar irānas ieročiem	51694105	0.21287313432835822
saeimas atlaišana: iniciatīvas nāk klāt, bet parakstu vākšanas temps nepieaug	51723907	0.21287061994609163
pēteris apinis: padomi deputātu kandidātiem pareiziem priekšvēlēšanu solījumiem veselības un medicīnas jomā rīgā	51724759	0.21284584980237153
saulkrasti grib būt vidzemes piejūras centrs – dome lems ārkārtas sēdē	51723987	0.21283602150537634
brasas pārvads būs jāšķērso pāri sliedēm; ik pēc brīža apstādinās satiksmi	51693941	0.21283018867924527
tests: pārbaudi savas zināšanas prāta spēlē, no kuras nobijās politiķi	51724787	0.21282894736842106
mēs negrasāmies uzspiest neatkarību; tumšās spiegu lietās neiesaistāmies, pauž katalonijas ministrs	51691267	0.2128205128205128
satiksmei atklāj dzelzceļa pārbrauktuvi zem brasas pārvada	51705553	0.2128177966101695
sestdiena būs mākoņaina – līs un snigs slapjš sniegs	51724187	0.21278447121820615
audzējot muskuļus, sabendē sirdi – treniņi un darbības, ko nāksies nožēlot	51707371	0.2127789046653144
vācijas parlaments padara stingrākus ieroču turēšanas noteikumus	51724307	0.21276737967914439
vairākums vācijas iedzīvotāju gatavi atteikties no ziemassvētku lampiņām klimata aizsardzības dēļ	51705481	0.2127659574468085
'eit health' atbalsta veselības aprūpes inovāciju ekosistēmas attīstību latvijā	51721309	0.21275862068965518
burgeru vēsture latvijā: kā 'mcdonald's' ietekmējis mūsu ēšanas paradumus	51722967	0.21275440976933513
ar pieklusinātām runām un pusvārdiem nacionālā apvienība atstāj vadības grožus dzintaram (plkst. 20:00)	51724789	0.21274638633377135
ceturtdien būs silts un vējains laiks	51694049	0.21273408239700375
'rīgas namu pārvaldnieks' darbiniekiem sarīko 70 000 eiro vērtu balli	51723909	0.21271870794078063
rīgas centrāltirgus cigarešu lietā iesaistīto uzņēmēju visoru patur apcietinājumā	51706249	0.21270833333333333
'jaunās saskaņas' iniciatīvu par saeimas atsaukšanu pievieno jau esošajai	51722747	0.2127038043478261
asv pārstāvju palātas tieslietu komiteja apstiprina trampa impīčmenta apsūdzības	51723769	0.2127027027027027
somiju vadīs jaunākā premjere pasaulē	51706325	0.2126819126819127
satiksmes negadījumā jelgavā svētdien cietuši pieci cilvēki	51706795	0.21267893660531698
#8 'exi': kādreizējie atlēti par sportu, interneta komentāriem un gada balvām	51721071	0.21267313019390582
video: policija meklē aculieciniekus 2017. gadā notikušam vairāku sieviešu kautiņam	51723625	0.21266937669376693
šogad būtiski postījumi konstatēti divos valsts aizsargājamos arheoloģiskajos pieminekļos	51706557	0.21265432098765433
ogres pašvaldības darbinieces slepkavības lieta nonāk tiesā	51721435	0.21263736263736263
ar gaļas maļamo mašīnu formēti cepumi	51706501	0.21260330578512396
ja uzturlīdzekļi piedzīti nelikumīgi, nauda jāatprasa no saņēmēja, secinājis senāts	51724463	0.2126
latvijas okupācijas muzeju turpmāk vadīs solvita vība	51724831	0.2125984251968504
kamēlija – farmaceitu radīta profesionāla kosmētika svētku dāvanām	51721113	0.21258644536652835
jakrins reputācijas riska dēļ izslēgts no rs amata konkursa, ziņo ltv	51704643	0.21258205689277898
klimata pārmaiņas un tehnoloģijas var ievērojami pastiprināt nevienlīdzību, brīdina ano	51705619	0.21257928118393235
peldošā egle anīkščos – ziemassvētku rota uz upes	51706555	0.21257731958762888
videospēle veselībai	51721203	0.21256906077348067
par nelikumīgu zīmola 'coo culte' kleitu iznomāšanu piespriež naudas sodu	51725095	0.21256476683937825
peidžs un brins turpina attālināties no 'google' un 'alphabet' vadības lomām	51691463	0.2125531914893617
ltv pietrūkst līdzekļu sporta pasākumu raidīšanas licenču iegādei	51724461	0.21255006675567423
ep9: lielās pārmaiņas (radi)	51704405	0.21252747252747253
skotijas valdība jaunnedēļ publicēs plānu neatkarības referenduma sarīkošanai	51723669	0.2125169147496617
aizvadītajā diennaktī uz latvijas ceļiem cietuši desmit cilvēki	51724499	0.21251664447403462
arvien vairāk pacientu sūdzību, ka atsaka pierakstu pie ārsta nākamajam gadam	51724877	0.21251638269986894
degošā dzīvojamā vagonā liepājā atrasts miris cilvēks	51725087	0.21251621271076523
eiropas bišu glābšanas plāns: ep prasīs samazināt pesticīdu daudzumu	51724925	0.21248366013071895
individuāla skriešanas treniņa laikā ādažu novadā mirst polijas kontingenta karavīrs	51725071	0.21246753246753247
kvalificētu darbinieku trūkuma dēļ vācija var pieredzēt uzņēmumu aizplūšanu, bažījas merkele	51724709	0.212467018469657
nākamnedēļ populārākie vārdi – kristaps un lelde	51721325	0.212465564738292
britu karaļnams meklē sociālo mediju dienesta vadītāju karalienei	51724951	0.21245110821382007
par alžīrijas jauno prezidentu ievēlēts ekspremjers tebune	51722731	0.21244897959183673
pieaug sieviešu karotāju loma konfliktos; spānija grib vairāk sievietes specvienībās	51721359	0.21244841815680882
daugavpils novadā durvis vērs salaveča ciemats – 'sniegavilla'	51691097	0.21244635193133046
'lai spriestu, jāzina'. 24. epizode: mērijas skarbā bērnība u.c.	51721507	0.21241426611796982
'kpv lv' atbalstītājs 'memory water' iegūst sociālā uzņēmuma statusu, vēsta raidījums	51704445	0.212390350877193
ano klimata konference ievelkas, dalībnieki nespēj atrast kopīgu valodu	51724917	0.212369109947644
ietaupīto naudu novirzīs bērniem sociālās aprūpes un ģimenes asistenta pakalpojumiem	51724935	0.2123368146214099
impīčmenta izmeklēšanas ziņojums: pierādījumi pret trampu ir pārliecinoši	51690327	0.21232558139534885
saūda arābija pārtrauks dzimumu segregāciju restorānos	51705843	0.2123157894736842
armija saņēmusi 107 kāpurķēžu mašīnas un apsver pirkt vēl	51721649	0.21231190150478796
ķīna nepiemēros atbildes tarifus asv automašīnām un citām precēm	51725141	0.21228978007761967
izpārdot iedzīvi un doties pasaules piedzīvojumā: agnese un jānis, kuri ceļoja piecus gadus	51691471	0.21228813559322035
krievijas ostu straujā attīstība turpina pārveidot kravu tranzīta vēsturiskos maršrutus	51691011	0.2122844827586207
'apvienojot līdzcilvēkus': akcijā 'stiprini stipros' saziedoti jau vairāk nekā 36 000 eiro	51724629	0.21228419654714475
apledojums braukšanu apgrūtina vidzemē un latgalē	51690539	0.21226851851851852
nacionālā apvienība kongresā paziņo, ka prasīs 'nulles līmeņa' vēlētas struktūras pašvaldībās	51724669	0.21225165562913909
izziņo pasaules tautu ziemassvētkiem veltītu koncertprogrammu	51705659	0.21223628691983124
ziemeļkoreja paziņo par vēl vienu 'ļoti svarīgu izmēģinājumu' sohē poligonā	51724513	0.21223404255319148
sagatavo sarakstu un nebaidies no radošuma! kā atvieglot svētku laika tēriņus	51706559	0.212217659137577
taifūns 'kammuri' filipīnās laupījis dzīvību vismaz 11 cilvēkiem	51690557	0.21221198156682028
#67: ttt uzvar graineri, gada balva sportā, nba kausa izcīņa	51690097	0.21220095693779906
lembergs aptur savu dalību latvijas olimpiskajā komitejā	51721921	0.21219346049046323
rīgas domnieki 'norauj kvorumu' un nespēj pieņemt īpašuma departamenta nākamā gada budžetu	51706605	0.21219262295081967
nozagti nesen uz valsts ceļiem uzstādītie atstarojošie signālstabiņi	51721555	0.2121917808219178
asv pārstāvju palāta nosoda ķīnas represijas pret uiguriem	51691537	0.21218487394957983
lūdz izvērtēt bijušās zolitūdes lietas tiesneses zemitānes darbnespējas pamatotību, vēsta raidījums	51725533	0.2121811224489796
lietusmežu sarukšanas ātrums dubultojies, novērojis brazīlijas nacionālais kosmosa pētījumu institūts	51724971	0.21217447916666668
dzinējmedību laikā talsu novadā sašauj mednieku; ārstiem neizdodas dzīvību glābt	51725271	0.21216216216216216
rosina nošķirt sabiedriskā labuma organizācijas, kuru ziedotāji varēs saņemt nodokļu atlaides	51724701	0.21215323645970938
'ericsson' asv maksās miljardu dolāru korupcijas apsūdzību atcelšanai	51706201	0.21210855949895616
latgalē uz ceļiem sāk veidoties apledojums	51724981	0.21209362808842652
noslēdzies konkurss par iespēju laimēt ūdens filtru krūzi	51721651	0.21209016393442623
atklās nacionālo bruņoto spēku štāba bataljona simtgadei veltītu pastmarku	51705911	0.2120798319327731
foto: kādas pērles mājai atrodamas mākslinieciskajā 'jaunmarkas' tirdziņā	51721869	0.21207366984993178
gāztajam sudānas prezidentam baširam piespriesta brīvības atņemšana uz diviem gadiem	51724693	0.21203703703703702
juris kaža: sankcijas pret lembergu: sodība no asv lēnas latvijas tiesas vietā	51725493	0.2120358514724712
ziemassvētki latvijā nebūs balti, liecina pašreizējās prognozes	51725169	0.21201550387596899
'sankciju ēnā' ventspils dome dala prēmijas, vēsta ltv	51725501	0.2120051085568327
kādas grāmatas izlasīt svētku laikā? grāmatu blogeru ieteikumi	51724645	0.2120026525198939
trešdien gaiss var iesilt līdz pat +8 grādiem	51690285	0.2119718309859155
horoskops: ko zvaigznes tev sola decembrī?	51665481	0.21195652173913043
6,8 magnitūdu zemestrīce filipīnu dienvidos laupījusi vismaz četras dzīvības	51725275	0.21195372750642674
pēteris strautiņš: latvijā dzīvot ir interesanti	51706119	0.2119496855345912
